#TEXT/SIMPLE
# elo ehi spectrum
5.920000000000 5.930000000000 2.9541850659846e-08
5.930000000000 5.940000000000 2.9326969626445e-08
5.940000000000 5.950000000000 2.9112136940974e-08
5.950000000000 5.960000000000 2.8897387878536e-08
5.960000000000 5.970000000000 2.8682637076377e-08
5.970000000000 5.980000000000 2.8467883240275e-08
5.980000000000 5.990000000000 2.8253127699565e-08
5.990000000000 6.0 2.8038266991014e-08
6.0 6.010000000000 2.7823500376990e-08
6.010000000000 6.020000000000 2.7609192268422e-08
6.020000000000 6.030000000000 2.7395127991499e-08
6.030000000000 6.040000000000 2.7181307958583e-08
6.040000000000 6.050000000000 2.6979167666478e-08
6.050000000000 6.060000000000 2.6783989850098e-08
6.060000000000 6.070000000000 2.6588941470766e-08
6.070000000000 6.080000000000 2.6393890429202e-08
6.080000000000 6.090000000000 2.6198917255173e-08
6.090000000000 6.100000000000 2.6004093350848e-08
6.100000000000 6.110000000000 2.5809270428013e-08
6.110000000000 6.120000000000 2.5614619740469e-08
6.120000000000 6.130000000000 2.5422065112120e-08
6.130000000000 6.140000000000 2.5231977131599e-08
6.140000000000 6.150000000000 2.5042515137056e-08
6.150000000000 6.160000000000 2.4853107704730e-08
6.160000000000 6.170000000000 2.4663753180734e-08
6.170000000000 6.180000000000 2.4474448459656e-08
6.180000000000 6.190000000000 2.4286806193960e-08
6.190000000000 6.200000000000 2.4100001496897e-08
6.200000000000 6.210000000000 2.3913797820312e-08
6.210000000000 6.220000000000 2.3728603801690e-08
6.220000000000 6.230000000000 2.3543423513893e-08
6.230000000000 6.240000000000 2.3358241006160e-08
6.240000000000 6.250000000000 2.3173056299434e-08
6.250000000000 6.260000000000 2.2987876454374e-08
6.260000000000 6.270000000000 2.2802774203293e-08
6.270000000000 6.280000000000 2.2617699504767e-08
6.280000000000 6.290000000000 2.2432674162158e-08
6.290000000000 6.300000000000 2.2247656773446e-08
6.300000000000 6.310000000000 2.2062736872600e-08
6.310000000000 6.320000000000 2.1878530604150e-08
6.320000000000 6.330000000000 2.1696031233202e-08
6.330000000000 6.340000000000 2.1514043621438e-08
6.340000000000 6.350000000000 2.1332054022618e-08
6.350000000000 6.360000000000 2.1150063839501e-08
6.360000000000 6.370000000000 2.0968091188868e-08
6.370000000000 6.380000000000 2.0786123191240e-08
6.380000000000 6.390000000000 2.0604546278044e-08
6.390000000000 6.400000000000 2.0426396318364e-08
6.400000000000 6.410000000000 2.0266746114167e-08
6.410000000000 6.420000000000 2.0119301418601e-08
6.420000000000 6.430000000000 1.9971857103764e-08
6.430000000000 6.440000000000 1.9824419396056e-08
6.440000000000 6.450000000000 1.9677534117091e-08
6.450000000000 6.460000000000 1.9530983339314e-08
6.460000000000 6.470000000000 1.9384431032807e-08
6.470000000000 6.480000000000 1.9237877211075e-08
6.480000000000 6.490000000000 1.9091321885940e-08
6.490000000000 6.500000000000 1.8944765071739e-08
6.500000000000 6.510000000000 1.8798206780594e-08
6.510000000000 6.520000000000 1.8651647024373e-08
6.520000000000 6.530000000000 1.8505299986262e-08
6.530000000000 6.540000000000 1.8366894460402e-08
6.540000000000 6.550000000000 1.8232505699566e-08
6.550000000000 6.560000000000 1.8098115608845e-08
6.560000000000 6.570000000000 1.7963724200271e-08
6.570000000000 6.580000000000 1.7829436572222e-08
6.580000000000 6.590000000000 1.7695302604707e-08
6.590000000000 6.600000000000 1.7561281552200e-08
6.600000000000 6.610000000000 1.7427398641965e-08
6.610000000000 6.620000000000 1.7293823759847e-08
6.620000000000 6.630000000000 1.7160515753739e-08
6.630000000000 6.640000000000 1.7027245871845e-08
6.640000000000 6.650000000000 1.6893974766285e-08
6.650000000000 6.660000000000 1.6761087555293e-08
6.660000000000 6.670000000000 1.6629416846789e-08
6.670000000000 6.680000000000 1.6498820813426e-08
6.680000000000 6.690000000000 1.6372193751161e-08
6.690000000000 6.700000000000 1.6248626907556e-08
6.700000000000 6.710000000000 1.6125386237258e-08
6.710000000000 6.720000000000 1.6002231120888e-08
6.720000000000 6.730000000000 1.5879449904321e-08
6.730000000000 6.740000000000 1.5757915593506e-08
6.740000000000 6.750000000000 1.5637197123823e-08
6.750000000000 6.760000000000 1.5516814241668e-08
6.760000000000 6.770000000000 1.5396430330903e-08
6.770000000000 6.780000000000 1.5276045400566e-08
6.780000000000 6.790000000000 1.5155659459071e-08
6.790000000000 6.800000000000 1.5035278611942e-08
6.800000000000 6.810000000000 1.4914959800249e-08
6.810000000000 6.820000000000 1.4794676878433e-08
6.820000000000 6.830000000000 1.4674760753235e-08
6.830000000000 6.840000000000 1.4554991614768e-08
6.840000000000 6.850000000000 1.4435221518215e-08
6.850000000000 6.860000000000 1.4315450470401e-08
6.860000000000 6.870000000000 1.4195678479304e-08
6.870000000000 6.880000000000 1.4075905623604e-08
6.880000000000 6.890000000000 1.3956171025315e-08
6.890000000000 6.900000000000 1.3844577606450e-08
6.900000000000 6.910000000000 1.3746145948938e-08
6.910000000000 6.920000000000 1.3649809633153e-08
6.920000000000 6.930000000000 1.3554476603375e-08
6.930000000000 6.940000000000 1.3459152926175e-08
6.940000000000 6.950000000000 1.3363831726820e-08
6.950000000000 6.960000000000 1.3268509785581e-08
6.960000000000 6.970000000000 1.3173187217397e-08
6.970000000000 6.980000000000 1.3077869174540e-08
6.980000000000 6.990000000000 1.2982553306392e-08
6.990000000000 7.0 1.2887236720057e-08
